EIA_Plant_ID,CEC_Plant_ID,CEC_PLANT_ID_UNIT_ID_(Combination_Key),Plant_Name,RPS_ID,ARB_ID,Unit,Start_Date,Retired_Unit,Retire_Date,CA-ISO_Resource_ID,CA-ISO_Generating_Unit_Name,Company_Owner_Name,City,County,Prime_Mover_Description,Prime_Energy_Source,Latitude,Longitude,CapacityMW2015,GenerationMWh2015,CapacityMW2014,GenerationMWh2014,CapacityMW2013,GenerationMWh2013,CapacityMW2012,GenerationMWh2012,CapacityMW2011,GenerationMWh2011,WaterDataAvail2015,Hours2015,Diversion2015,Withdrawal2015,Discharge2015,Consumption2015,WaterSource2015,CoolingIntakeGalMin2014,WaterDataAvail2014,Hours2014,Diversion2014,Withdrawal2014,Discharge2014,Consumption2014,WaterSource2014,CoolingIntakeGalMin2014,WaterDataAvail2013,Hours2013,Diversion2013,Withdrawal2013,Discharge2013,Consumption2013,WaterSource2013,CoolingIntakeGalMin2013,WaterDataAvail2012,Hours2012,Diversion2012,Withdrawal2012,Discharge2012,Consumption2012,WaterSource2012,CoolingIntakeGalMin2012,WaterDataAvail2011,Hours2011,Diversion2011,Withdrawal2011,Discharge2011,Consumption2011,WaterSource2011,CoolingIntakeGalMin2011
227,H0106,H0106Unit 526,Coleman,,,Unit 526,29025,FALSE,,COLEMN_2_UNIT,COLEMAN,Pacific Gas & Electric (PG&E),Anderson,Shasta,Hydraulic Turbine (conventional),WAT,40.404645,-122.121904,13,26894,13,35552,13,39844,13,48961,13,64679.7,0,#N/A,#N/A,#N/A,#N/A,#N/A,Battle Creek,#N/A,0,#N/A,#N/A,#N/A,#N/A,#N/A,Battle Creek,#N/A,0,#N/A,#N/A,#N/A,#N/A,#N/A,Battle Creek,#N/A,0,#N/A,#N/A,#N/A,#N/A,#N/A,Battle Creek,#N/A,0,#N/A,#N/A,#N/A,#N/A,#N/A,Battle Creek,#N/A
54555,H0107,H0107GEN 1,Collierville,,,GEN 1,32813,FALSE,,COLVIL_7_UNIT 1,COLLIERVILLE HYDRO UNIT 1,Northern California Power Agency,Vallecito,Calaveras,Hydraulic Turbine (conventional),WAT,38.144636,-120.380497,131.5,91455,131.5,77451,131.5,116622,126.5,155768,126.5,440190,0,#N/A,#N/A,#N/A,#N/A,#N/A,Northfork Stanisalus River,#N/A,0,#N/A,#N/A,#N/A,#N/A,#N/A,Northfork Stanisalus River,#N/A,0,#N/A,#N/A,#N/A,#N/A,#N/A,Northfork Stanisalus River,#N/A,0,#N/A,#N/A,#N/A,#N/A,#N/A,Northfork Stanisalus River,#N/A,0,#N/A,#N/A,#N/A,#N/A,#N/A,Northfork Stanisalus River,#N/A
54555,H0107,H0107GEN 2,Collierville,,,GEN 2,32813,FALSE,,COLVIL_7_UNIT 2,COLLIERVILLE HYDRO UNIT 2,Northern California Power Agency,Vallecito,Calaveras,Hydraulic Turbine (conventional),WAT,38.144636,-120.380497,131.5,51951,131.5,100220,131.5,94066,126.5,149200,126.5,432996,0,#N/A,#N/A,#N/A,#N/A,#N/A,Northfork Stanisalus River,#N/A,0,#N/A,#N/A,#N/A,#N/A,#N/A,Northfork Stanisalus River,#N/A,0,#N/A,#N/A,#N/A,#N/A,#N/A,Northfork Stanisalus River,#N/A,0,#N/A,#N/A,#N/A,#N/A,#N/A,Northfork Stanisalus River,#N/A,0,#N/A,#N/A,#N/A,#N/A,#N/A,Northfork Stanisalus River,#N/A
847,H0109,H01096P,Combie North (550 kW),,,6P,32051,FALSE,,HIGGNS_1_COMBIE,Combie South Powerhouse,Nevada Irrigation District,Meadow Vista,Placer,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
393,H0110,H0110Unit 1,Control Gorge,,,Unit 1,19085,FALSE,,,,Los Angeles Department of Water & Power (LADWP),Bishop,Inyo,Hydraulic Turbine (conventional),WAT,37.437921,-118.556988,37.5,9180,37.5,3044.08,37.5,3237.03,37.5,54148,37.5,65140,0,#N/A,#N/A,#N/A,#N/A,#N/A,Middle Gorge Tailbay,#N/A,0,#N/A,#N/A,#N/A,#N/A,#N/A,Middle Gorge Tailbay,#N/A,0,#N/A,#N/A,#N/A,#N/A,#N/A,Middle Gorge Tailbay,#N/A,0,#N/A,#N/A,#N/A,#N/A,#N/A,Middle Gorge Tailbay,#N/A,0,#N/A,#N/A,#N/A,#N/A,#N/A,Middle Gorge Tailbay,#N/A
294,H0111,H01111,Copco 1,,,1,6576,FALSE,,,,PacifiCorp,Montague,Siskiyou,Hydraulic Turbine (conventional),WAT,41.978914,-122.335317,10,39081,10,35072,10,35737,10,45805,10,54323,0,#N/A,#N/A,#N/A,#N/A,#N/A,Klamath River,#N/A,0,#N/A,#N/A,#N/A,#N/A,#N/A,Klamath River,#N/A,0,#N/A,#N/A,#N/A,#N/A,#N/A,Klamath River,#N/A,0,#N/A,#N/A,#N/A,#N/A,#N/A,Klamath River,#N/A,0,#N/A,#N/A,#N/A,#N/A,#N/A,Klamath River,#N/A
294,H0111,H01112,Copco 1,,,2,8341,FALSE,,,,PacifiCorp,Montague,Siskiyou,Hydraulic Turbine (conventional),WAT,41.978914,-122.335317,10,21458,10,30318,10,31840,10,39547.1,10,58782,0,#N/A,#N/A,#N/A,#N/A,#N/A,Klamath River,#N/A,0,#N/A,#N/A,#N/A,#N/A,#N/A,Klamath River,#N/A,0,#N/A,#N/A,#N/A,#N/A,#N/A,Klamath River,#N/A,0,#N/A,#N/A,#N/A,#N/A,#N/A,Klamath River,#N/A,0,#N/A,#N/A,#N/A,#N/A,#N/A,Klamath River,#N/A
295,H0112,H01121,Copco 2,,,1,9314,FALSE,,,,PacifiCorp,Montague,Siskiyou,Hydraulic Turbine (conventional),WAT,41.975716,-122.358127,13.5,46142,13.5,42500,13.5,36912,13.5,77714,13.5,70785,0,#N/A,#N/A,#N/A,#N/A,#N/A,Klamath River,#N/A,0,#N/A,#N/A,#N/A,#N/A,#N/A,Klamath River,#N/A,0,#N/A,#N/A,#N/A,#N/A,#N/A,Klamath River,#N/A,0,#N/A,#N/A,#N/A,#N/A,#N/A,Klamath River,#N/A,0,#N/A,#N/A,#N/A,#N/A,#N/A,Klamath River,#N/A
295,H0112,H01122,Copco 2,,,2,9345,FALSE,,,,PacifiCorp,Montague,Siskiyou,Hydraulic Turbine (conventional),WAT,41.975716,-122.358127,13.5,30956,13.5,43939,13.5,46697,13.5,31702.3,13.5,72091,0,#N/A,#N/A,#N/A,#N/A,#N/A,Klamath River,#N/A,0,#N/A,#N/A,#N/A,#N/A,#N/A,Klamath River,#N/A,0,#N/A,#N/A,#N/A,#N/A,#N/A,Klamath River,#N/A,0,#N/A,#N/A,#N/A,#N/A,#N/A,Klamath River,#N/A,0,#N/A,#N/A,#N/A,#N/A,#N/A,Klamath River,#N/A
480,H0114,H01141,Corona,,,1,30437,FALSE,,MIRLOM_2_CORONA,MWD Corona Hydroelectric Recovery Plant,Metropolitan Water District,Corona,Riverside,Hydraulic Turbine (conventional),WAT,33.85895,-117.6106,2.85,17139,2.85,14259,2.85,17347,2.85,16419,2.85,12034,0,#N/A,#N/A,#N/A,#N/A,#N/A,River,#N/A,0,#N/A,#N/A,#N/A,#N/A,#N/A,River,#N/A,0,#N/A,#N/A,#N/A,#N/A,#N/A,River,#N/A,0,#N/A,#N/A,#N/A,#N/A,#N/A,River,#N/A,0,#N/A,#N/A,#N/A,#N/A,#N/A,River,#N/A
394,H0116,H0116Unit 1,Cottonwood,,,Unit 1,3228,FALSE,,CTNWDP_1_QF,COTTONWOOD AREA (BURNEY) LUMPED QF UNITS,Los Angeles Department of Water & Power (LADWP),Lone Pine,Inyo,Hydraulic Turbine (conventional),WAT,36.443421,-118.04389,1.5,1097,1.5,2168,1.5,533,1.5,9576,1.5,11481,0,#N/A,#N/A,#N/A,#N/A,#N/A,Cottonwood Creek,#N/A,0,#N/A,#N/A,#N/A,#N/A,#N/A,Cottonwood Creek,#N/A,0,#N/A,#N/A,#N/A,#N/A,#N/A,Cottonwood Creek,#N/A,0,#N/A,#N/A,#N/A,#N/A,#N/A,Cottonwood Creek,#N/A,0,#N/A,#N/A,#N/A,#N/A,#N/A,Cottonwood Creek,#N/A
394,H0116,H0116Unit 2,Cottonwood,,,Unit 2,3562,FALSE,,CTNWDP_1_QF,COTTONWOOD AREA (BURNEY) LUMPED QF UNITS,Los Angeles Department of Water & Power (LADWP),Lone Pine,Inyo,Hydraulic Turbine (conventional),WAT,36.443421,-118.04389,0,0.01,0,0.01,0,-2,0,0,0,0,0,#N/A,#N/A,#N/A,#N/A,#N/A,Cottonwood Creek,#N/A,0,#N/A,#N/A,#N/A,#N/A,#N/A,Cottonwood Creek,#N/A,0,#N/A,#N/A,#N/A,#N/A,#N/A,Cottonwood Creek,#N/A,0,#N/A,#N/A,#N/A,#N/A,#N/A,Cottonwood Creek,#N/A,0,#N/A,#N/A,#N/A,#N/A,#N/A,Cottonwood Creek,#N/A
229,H0118,H01181,Cow Creek,,,1,2558,FALSE,,COWCRK_2_UNIT,COW CREEK,Pacific Gas & Electric (PG&E),Millville,Shasta,Hydraulic Turbine (conventional),WAT,40.570817,-122.02093,1,1563,1,1898,1,3010,1,1966,1,1968,0,#N/A,#N/A,#N/A,#N/A,#N/A,South Cow Creek,#N/A,0,#N/A,#N/A,#N/A,#N/A,#N/A,South Cow Creek,#N/A,0,#N/A,#N/A,#N/A,#N/A,#N/A,South Cow Creek,#N/A,0,#N/A,#N/A,#N/A,#N/A,#N/A,South Cow Creek,#N/A,0,#N/A,#N/A,#N/A,#N/A,#N/A,South Cow Creek,#N/A
229,H0118,H01182,Cow Creek,,,2,2558,FALSE,,COWCRK_2_UNIT,COW CREEK,Pacific Gas & Electric (PG&E),Millville,Shasta,Hydraulic Turbine (conventional),WAT,40.570817,-122.02093,1,2480,1,2199,1,1659,1,2250,1,1488,0,#N/A,#N/A,#N/A,#N/A,#N/A,South Cow Creek,#N/A,0,#N/A,#N/A,#N/A,#N/A,#N/A,South Cow Creek,#N/A,0,#N/A,#N/A,#N/A,#N/A,#N/A,South Cow Creek,#N/A,0,#N/A,#N/A,#N/A,#N/A,#N/A,South Cow Creek,#N/A,0,#N/A,#N/A,#N/A,#N/A,#N/A,South Cow Creek,#N/A
483,H0119,H01191,Coyote Creek,,,1,30742,FALSE,,OLINDA_2_COYCRK,MWD Coyote Creek Hydroelectric Recovery Plant,Metropolitan Water District,La Habra,Orange,Hydraulic Turbine (conventional),WAT,33.92493,-117.95517,3.13,7034,3.13,7784,3.13,14394,3.13,3427,3.13,3059,0,#N/A,#N/A,#N/A,#N/A,#N/A,River,#N/A,0,#N/A,#N/A,#N/A,#N/A,#N/A,River,#N/A,0,#N/A,#N/A,#N/A,#N/A,#N/A,River,#N/A,0,#N/A,#N/A,#N/A,#N/A,#N/A,River,#N/A,0,#N/A,#N/A,#N/A,#N/A,#N/A,River,#N/A
230,H0120,H01201,Crane Valley,,,1,7122,FALSE,,CRNEVL_6_CRNVA,CRANE VALLEY,Pacific Gas & Electric (PG&E),North Fork,Madera,Hydraulic Turbine (conventional),WAT,#N/A,#N/A,0.9,-38,0.9,181,0.9,681,0.9,945,0.9,3773,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
231,H0121,H0121Unit 541,Cresta,,,Unit 541,18225,FALSE,,CRESTA_7_UNIT 2,Cresta Unit #2,Pacific Gas & Electric (PG&E),Storrie,Butte,Hydraulic Turbine (conventional),WAT,39.825907,-121.409687,35,55176,35,74925,35,99079,35,104676,35,194388,0,#N/A,#N/A,#N/A,#N/A,#N/A,North Fork Feather River,#N/A,0,#N/A,#N/A,#N/A,#N/A,#N/A,North Fork Feather River,#N/A,0,#N/A,#N/A,#N/A,#N/A,#N/A,North Fork Feather River,#N/A,0,#N/A,#N/A,#N/A,#N/A,#N/A,North Fork Feather River,#N/A,0,#N/A,#N/A,#N/A,#N/A,#N/A,North Fork Feather River,#N/A
231,H0121,H0121Unit 542,Cresta,,,Unit 542,18225,FALSE,,CRESTA_7_UNIT 1,Cresta Unit #1,Pacific Gas & Electric (PG&E),Storrie,Butte,Hydraulic Turbine (conventional),WAT,39.825907,-121.409687,35,68966,35,81323,35,99246,35,115484,35,191300,0,#N/A,#N/A,#N/A,#N/A,#N/A,North Fork Feather River,#N/A,0,#N/A,#N/A,#N/A,#N/A,#N/A,North Fork Feather River,#N/A,0,#N/A,#N/A,#N/A,#N/A,#N/A,North Fork Feather River,#N/A,0,#N/A,#N/A,#N/A,#N/A,#N/A,North Fork Feather River,#N/A,0,#N/A,#N/A,#N/A,#N/A,#N/A,North Fork Feather River,#N/A
232,H0130,H0130Unit 543,De Sabla,,,Unit 543,23070,FALSE,,DSABLA_7_UNIT,DE SABLA,Pacific Gas & Electric (PG&E),Magalia,Butte,Hydraulic Turbine (conventional),WAT,39.869265,-121.631819,18.5,42822,18.5,43650,18.5,73720,18.5,75349,18.5,96634.7,0,#N/A,#N/A,#N/A,#N/A,#N/A,Big Butte Creek,#N/A,0,#N/A,#N/A,#N/A,#N/A,#N/A,Big Butte Creek,#N/A,0,#N/A,#N/A,#N/A,#N/A,#N/A,Big Butte Creek,#N/A,0,#N/A,#N/A,#N/A,#N/A,#N/A,Big Butte Creek,#N/A,0,#N/A,#N/A,#N/A,#N/A,#N/A,Big Butte Creek,#N/A
233,H0133,H01331,Deer Creek,,,1,3044,FALSE,,DEERCR_6_UNIT 1,DEER CREEK,Pacific Gas & Electric (PG&E),Nevada City,Nevada,Hydraulic Turbine (conventional),WAT,39.29807,-120.8443,5.7,18342,5.7,17758,5.7,19803,5.7,20730,5.7,11774,0,#N/A,#N/A,#N/A,#N/A,#N/A,Deer Creek,#N/A,0,#N/A,#N/A,#N/A,#N/A,#N/A,Deer Creek,#N/A,0,#N/A,#N/A,#N/A,#N/A,#N/A,Deer Creek,#N/A,0,#N/A,#N/A,#N/A,#N/A,#N/A,Deer Creek,#N/A,0,#N/A,#N/A,#N/A,#N/A,#N/A,Deer Creek,#N/A
10162,H0136,H0136WWH1,Whitewater Hydroelectric Plant,,,WWH1,31472,FALSE,,DEVERS_1_QF,DEVERS AREA LUMPED UNITS,Desert Water Agency,Whitewater,Riverside,Hydraulic Turbine (conventional),WAT,33.934725,-116.640548,1.38,0.01,1.38,0.01,1.38,134,1.38,5627,1.38,5860,0,#N/A,#N/A,#N/A,#N/A,#N/A,Colorado Aqueduct,#N/A,0,#N/A,#N/A,#N/A,#N/A,#N/A,Colorado Aqueduct,#N/A,0,#N/A,#N/A,#N/A,#N/A,#N/A,Colorado Aqueduct,#N/A,0,#N/A,#N/A,#N/A,#N/A,#N/A,Colorado Aqueduct,#N/A,0,#N/A,#N/A,#N/A,#N/A,#N/A,Colorado Aqueduct,#N/A
436,H0137,H01371,Devil Canyon,,,1,26634,FALSE,,DVLCYN_1_UNIT 1,Devil Canyon Unit 1,California Department of Water Resources,San Bernardino,San Bernardino,Hydraulic Turbine (conventional),WAT,34.2056,-117.3344,59.85,36829,59.85,34055,59.85,130191,59.85,209744,59.85,1290090,0,#N/A,#N/A,#N/A,#N/A,#N/A,Water From Penstocks Ca Aquedu,#N/A,0,#N/A,#N/A,#N/A,#N/A,#N/A,Water From Penstocks Ca Aquedu,#N/A,0,#N/A,#N/A,#N/A,#N/A,#N/A,Water From Penstocks Ca Aquedu,#N/A,0,#N/A,#N/A,#N/A,#N/A,#N/A,Water From Penstocks Ca Aquedu,#N/A,0,#N/A,#N/A,#N/A,#N/A,#N/A,Water From Penstocks Ca Aquedu,#N/A
436,H0137,H01372,Devil Canyon,,,2,27942,FALSE,,DVLCYN_1_UNIT 2,Devil Canyon Unit 2,California Department of Water Resources,San Bernardino,San Bernardino,Hydraulic Turbine (conventional),WAT,34.2056,-117.3344,59.85,59459,59.85,63293,59.85,148538,59.85,205048,59.85,0,0,#N/A,#N/A,#N/A,#N/A,#N/A,Water From Penstocks Ca Aquedu,#N/A,0,#N/A,#N/A,#N/A,#N/A,#N/A,Water From Penstocks Ca Aquedu,#N/A,0,#N/A,#N/A,#N/A,#N/A,#N/A,Water From Penstocks Ca Aquedu,#N/A,0,#N/A,#N/A,#N/A,#N/A,#N/A,Water From Penstocks Ca Aquedu,#N/A,0,#N/A,#N/A,#N/A,#N/A,#N/A,Water From Penstocks Ca Aquedu,#N/A
436,H0137,H01373,Devil Canyon,,,3,33786,FALSE,,DVLCYN_1_UNIT 3,Devil Canyon Unit 3,California Department of Water Resources,San Bernardino,San Bernardino,Hydraulic Turbine (conventional),WAT,34.2056,-117.3344,78.37,159963,78.37,113486,78.37,149700,78.37,258890,78.37,0,0,#N/A,#N/A,#N/A,#N/A,#N/A,Water From Penstocks Ca Aquedu,#N/A,0,#N/A,#N/A,#N/A,#N/A,#N/A,Water From Penstocks Ca Aquedu,#N/A,0,#N/A,#N/A,#N/A,#N/A,#N/A,Water From Penstocks Ca Aquedu,#N/A,0,#N/A,#N/A,#N/A,#N/A,#N/A,Water From Penstocks Ca Aquedu,#N/A,0,#N/A,#N/A,#N/A,#N/A,#N/A,Water From Penstocks Ca Aquedu,#N/A
436,H0137,H01374,Devil Canyon,,,4,33786,FALSE,,DVLCYN_1_UNIT 4,Devil Canyon Unit 4,California Department of Water Resources,San Bernardino,San Bernardino,Hydraulic Turbine (conventional),WAT,34.2056,-117.3344,78.37,10845,78.37,5223.04,78.37,143750,78.37,266497,78.37,0,0,#N/A,#N/A,#N/A,#N/A,#N/A,Water From Penstocks Ca Aquedu,#N/A,0,#N/A,#N/A,#N/A,#N/A,#N/A,Water From Penstocks Ca Aquedu,#N/A,0,#N/A,#N/A,#N/A,#N/A,#N/A,Water From Penstocks Ca Aquedu,#N/A,0,#N/A,#N/A,#N/A,#N/A,#N/A,Water From Penstocks Ca Aquedu,#N/A,0,#N/A,#N/A,#N/A,#N/A,#N/A,Water From Penstocks Ca Aquedu,#N/A
380,H0141,H0141UNIT 1,Dion R Holm,,,UNIT 1,22129,FALSE,,INTKEP_2_HOLM 1,Holm Unit 1,SF Public Utilities Commisson,Groveland,Tuolumne,Hydraulic Turbine (conventional),WAT,37.896649,-119.9675,82.5,293073,82.5,207146,82.5,257991,82.5,138251,82.5,382977,0,#N/A,#N/A,#N/A,#N/A,#N/A,Cherry Reservoir,#N/A,0,#N/A,#N/A,#N/A,#N/A,#N/A,Cherry Reservoir,#N/A,0,#N/A,#N/A,#N/A,#N/A,#N/A,Cherry Reservoir,#N/A,0,#N/A,#N/A,#N/A,#N/A,#N/A,Cherry Reservoir,#N/A,0,#N/A,#N/A,#N/A,#N/A,#N/A,Cherry Reservoir,#N/A
380,H0141,H0141UNIT 2,Dion R Holm,,,UNIT 2,22129,FALSE,,INTKEP_2_HOLM 2,Holm Unit 2,SF Public Utilities Commisson,Groveland,Tuolumne,Hydraulic Turbine (conventional),WAT,37.896649,-119.9675,82.5,301934,82.5,221637,82.5,246243,82.5,272173,82.5,454770,0,#N/A,#N/A,#N/A,#N/A,#N/A,Cherry Reservoir,#N/A,0,#N/A,#N/A,#N/A,#N/A,#N/A,Cherry Reservoir,#N/A,0,#N/A,#N/A,#N/A,#N/A,#N/A,Cherry Reservoir,#N/A,0,#N/A,#N/A,#N/A,#N/A,#N/A,Cherry Reservoir,#N/A,0,#N/A,#N/A,#N/A,#N/A,#N/A,Cherry Reservoir,#N/A
395,H0142,H01421,Division Creek,,,1,3348,FALSE,,,,Los Angeles Department of Water & Power (LADWP),Independence,Inyo,Hydraulic Turbine (conventional),WAT,#N/A,#N/A,0.6,0.01,0.6,0.01,0.6,531,0.6,3094,0.6,4896,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
439,H0144,H01446710281,Don Pedro,,,6710281,26054,FALSE,,,,Turlock Irrigation Distict,Unincorporated,Tuolumne,Hydraulic Turbine (conventional),WAT,37.695994,-120.420152,55,96357,55,113693,55,128662,55,140517,55,271536,0,#N/A,#N/A,#N/A,#N/A,#N/A,Tuolumne River,#N/A,0,#N/A,#N/A,#N/A,#N/A,#N/A,Tuolumne River,#N/A,0,#N/A,#N/A,#N/A,#N/A,#N/A,Tuolumne River,#N/A,0,#N/A,#N/A,#N/A,#N/A,#N/A,Tuolumne River,#N/A,0,#N/A,#N/A,#N/A,#N/A,#N/A,Tuolumne River,#N/A
439,H0144,H01446710282,Don Pedro,,,6710282,26054,FALSE,,,,Turlock Irrigation Distict,Unincorporated,Tuolumne,Hydraulic Turbine (conventional),WAT,37.695994,-120.420152,55,22072,55,16909,55,71307,55,103162,55,274080,0,#N/A,#N/A,#N/A,#N/A,#N/A,Tuolumne River,#N/A,0,#N/A,#N/A,#N/A,#N/A,#N/A,Tuolumne River,#N/A,0,#N/A,#N/A,#N/A,#N/A,#N/A,Tuolumne River,#N/A,0,#N/A,#N/A,#N/A,#N/A,#N/A,Tuolumne River,#N/A,0,#N/A,#N/A,#N/A,#N/A,#N/A,Tuolumne River,#N/A
439,H0144,H01446710283,Don Pedro,,,6710283,26054,FALSE,,,,Turlock Irrigation Distict,Unincorporated,Tuolumne,Hydraulic Turbine (conventional),WAT,37.695994,-120.420152,55,36611,55,52374,55,75918,55,94933,55,294055,0,#N/A,#N/A,#N/A,#N/A,#N/A,Tuolumne River,#N/A,0,#N/A,#N/A,#N/A,#N/A,#N/A,Tuolumne River,#N/A,0,#N/A,#N/A,#N/A,#N/A,#N/A,Tuolumne River,#N/A,0,#N/A,#N/A,#N/A,#N/A,#N/A,Tuolumne River,#N/A,0,#N/A,#N/A,#N/A,#N/A,#N/A,Tuolumne River,#N/A
439,H0144,H01448513242,Don Pedro,,,8513242,32599,FALSE,,,,Turlock Irrigation Distict,Unincorporated,Tuolumne,Hydraulic Turbine (conventional),WAT,37.695994,-120.420152,38,27360,38,25744,38,66936,38,58496,38,171730,0,#N/A,#N/A,#N/A,#N/A,#N/A,Tuolumne River,#N/A,0,#N/A,#N/A,#N/A,#N/A,#N/A,Tuolumne River,#N/A,0,#N/A,#N/A,#N/A,#N/A,#N/A,Tuolumne River,#N/A,0,#N/A,#N/A,#N/A,#N/A,#N/A,Tuolumne River,#N/A,0,#N/A,#N/A,#N/A,#N/A,#N/A,Tuolumne River,#N/A
415,H0145,H01451,Donnells,,,1,20637,FALSE,,DONNLS_7_UNIT,Donnells Hydro,Tri-Dam Project & Tri-Dam Power Authority,Pinecrest,Tuolumne,Hydraulic Turbine (conventional),WAT,38.246656,-120.034072,72,143129,72,134645,72,207855,72,205195,72,345865,0,#N/A,#N/A,#N/A,#N/A,#N/A,Stanislaus River,#N/A,0,#N/A,#N/A,#N/A,#N/A,#N/A,Stanislaus River,#N/A,0,#N/A,#N/A,#N/A,#N/A,#N/A,Stanislaus River,#N/A,0,#N/A,#N/A,#N/A,#N/A,#N/A,Stanislaus River,#N/A,0,#N/A,#N/A,#N/A,#N/A,#N/A,Stanislaus River,#N/A
6367,H0146,H0146UNIT 1,Double Weir,,,UNIT 1,22068,FALSE,,,,Imperial Irrigation District,Calexico,Imperial,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
6367,H0146,H0146UNIT 2,Double Weir,,,UNIT 2,22068,FALSE,,,,Imperial Irrigation District,Calexico,Imperial,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
585,H0147,H0147UNIT 1,Drop 1,,,UNIT 1,31002,FALSE,,,,Imperial Irrigation District,Holtville,Imperial,Hydraulic Turbine (conventional),WAT,32.711611,-114.942666,1.95,3887,1.95,7147,1.95,5991,1.95,8127,1.95,7708,0,#N/A,#N/A,#N/A,#N/A,#N/A,Well & Canal Filtered,#N/A,0,#N/A,#N/A,#N/A,#N/A,#N/A,Well & Canal Filtered,#N/A,0,#N/A,#N/A,#N/A,#N/A,#N/A,Well & Canal Filtered,#N/A,0,#N/A,#N/A,#N/A,#N/A,#N/A,Well & Canal Filtered,#N/A,0,#N/A,#N/A,#N/A,#N/A,#N/A,Well & Canal Filtered,#N/A
585,H0147,H0147UNIT 2,Drop 1,,,UNIT 2,30978,FALSE,,,,Imperial Irrigation District,Holtville,Imperial,Hydraulic Turbine (conventional),WAT,32.711611,-114.942666,1.95,5090,1.95,3234,1.95,7926,1.95,7114,1.95,11594,0,#N/A,#N/A,#N/A,#N/A,#N/A,Well & Canal Filtered,#N/A,0,#N/A,#N/A,#N/A,#N/A,#N/A,Well & Canal Filtered,#N/A,0,#N/A,#N/A,#N/A,#N/A,#N/A,Well & Canal Filtered,#N/A,0,#N/A,#N/A,#N/A,#N/A,#N/A,Well & Canal Filtered,#N/A,0,#N/A,#N/A,#N/A,#N/A,#N/A,Well & Canal Filtered,#N/A
585,H0147,H0147UNIT 3,Drop 1,,,UNIT 3,30974,FALSE,,,,Imperial Irrigation District,Holtville,Imperial,Hydraulic Turbine (conventional),WAT,32.711611,-114.942666,1.95,7978,1.95,6023,1.95,4930,1.95,5962,1.95,7132,0,#N/A,#N/A,#N/A,#N/A,#N/A,Well & Canal Filtered,#N/A,0,#N/A,#N/A,#N/A,#N/A,#N/A,Well & Canal Filtered,#N/A,0,#N/A,#N/A,#N/A,#N/A,#N/A,Well & Canal Filtered,#N/A,0,#N/A,#N/A,#N/A,#N/A,#N/A,Well & Canal Filtered,#N/A,0,#N/A,#N/A,#N/A,#N/A,#N/A,Well & Canal Filtered,#N/A
